narration,amount,direction,channel,merchant,is_income
RTGS-Spotify-REF926329,996.67,debit,rtgs,Spotify,0
CARD-Cure.fit-REF853087,2063.49,debit,card,Cure.fit,0
NEFT-PayU-REF432280,44521.98,debit,neft,PayU,0
NEFT-EMPLOYER-REF953331,37608.8,debit,neft,,0
INCOME-RTGS-BANK-REF553048,1738.01,credit,rtgs,,1
UPI-UBEREATS-6704010684@ybl-876265,654.14,debit,upi,UberEats,0
NEFT-Hotstar-REF652509,304.58,debit,neft,Hotstar,0
UPI-Upstox-REF192060,41910.1,debit,upi,Upstox,0
NACH-BESCOM-679448,43697.41,debit,nach,BESCOM,0
IMPS-Netflix-REF999435,819.32,debit,imps,Netflix,0
UPI-LANDLORD-2577795939@okhdfcbank,5096.7,debit,upi,,0
IMPS-PhonePe-REF132401,4555.75,debit,imps,PhonePe,0
RTGS-Upstox-REF471837,25480.68,debit,rtgs,Upstox,0
RTGS-AIRTEL-REF122330,5787.07,debit,rtgs,Airtel,0
UPI-SPOTIFY-8564388837@ybl-573406,776.15,debit,upi,Spotify,0
NEFT-Bajaj Allianz-REF563433,3550.9,debit,neft,Bajaj Allianz,0
CARD-Swiggy-REF642422,653.51,debit,card,Swiggy,0
NEFT-1mg-REF287879,5126.56,debit,neft,1mg,0
UPI-PayU-REF538482,39064.56,debit,upi,PayU,0
UPI-LANDLORD-4006457872@ybl,49684.62,debit,upi,,0
CARD-Coursera-REF185729,3636.78,debit,card,Coursera,0
IMPS-Udemy-REF300397,4312.04,debit,imps,Udemy,0
UPI-ICICI PRU-5093957730@ybl-128383,14107.02,debit,upi,ICICI Pru,0
IMPS-Netflix-REF635245,680.71,debit,imps,Netflix,0
IMPS-Practo-REF268848,4566.88,debit,imps,Practo,0
NACH-Udemy-REF723534,4646.32,debit,nach,Udemy,0
CASHBACK-NACH-PRIME VIDEO-966053,32673.68,credit,nach,Prime Video,1
NEFT-Udemy-REF152814,1036.45,debit,neft,Udemy,0
UPI-Prime Video-REF532293,869.5,debit,upi,Prime Video,0
UPI-ICICI PRU-2309896449@ybl-967341,14828.35,debit,upi,ICICI Pru,0
UPI-Netflix-REF652572,325.82,debit,upi,Netflix,0
IMPS-Zepto-REF123608,2750.56,debit,imps,Zepto,0
RTGS-BigBasket-REF612183,1465.0,debit,rtgs,BigBasket,0
CARD-77877738,236.46,debit,card,KFC,0
INCOME-REFUND-UPI-NETFLIX-1352803977@ybl-718659,23072.45,credit,upi,Netflix,1
UPI-CRED-6660279311@ybl-607905,21903.1,debit,upi,CRED,0
RTGS-Coursera-REF406243,2636.52,debit,neft,Coursera,0
IMPS-Udemy-REF830551,1425.0,debit,imps,Udemy,0
CARD-BSNL-REF494593,703.88,debit,card,BSNL,0
PAYMENT-RECEIVED-REFUND-UPI-MYNTRA-1195496878@ybl-926442,25680.88,credit,upi,Myntra,1
PAYMENT-RECEIVED-NACH-PROVIDER-884890,23084.84,credit,imps,,1
RTGS-STARBUCKS-REF597513,48131.49,debit,rtgs,Starbucks,0
REFUND-NACH-FLIPKART-007384,40436.22,credit,nach,Flipkart,1
IMPS-BSNL-REF531082,3807.7,debit,imps,BSNL,0
IMPS-Bajaj Allianz-REF227635,8321.54,debit,imps,Bajaj Allianz,0
IMPS-PERSON A-903303,32439.33,debit,imps,Skyscanner,0
NEFT-PhonePe-REF155411,1954.42,debit,neft,PhonePe,0
CARD-Byju's-REF997802,3053.88,debit,card,Byju's,0
RTGS-Netflix-REF704321,412.98,debit,rtgs,Netflix,0
CARD-HDFC Life-REF787397,3284.71,debit,card,HDFC Life,0
RTGS-Bajaj Allianz-REF928483,5815.89,debit,rtgs,Bajaj Allianz,0
UPI-MakeMyTrip-REF351835,2750.28,debit,upi,MakeMyTrip,0
RECEIVED-UPI-LANDLORD-4428714227@okhdfcbank,102494.22,credit,upi,,1
CARD-Amazon-REF778966,4321.0,debit,card,Amazon,0
NACH-HDFC Life-REF880574,9819.74,debit,nach,HDFC Life,0
NEFT-TATA Power-REF555644,3590.25,debit,neft,TATA Power,0
RTGS-IRCTC-REF715811,11179.11,debit,rtgs,IRCTC,0
UPI-SWIGGY-8017684233@ybl-894190,818.21,debit,upi,Swiggy,0
UPI-JOHN DOE-3931994271@okhdfcbank,44409.9,debit,upi,,0
REFUND-CASHBACK-NEFT-PRIME VIDEO-REF949765,34457.75,credit,neft,Prime Video,1
UPI-SPOTIFY-4443310707@ybl-083526,839.46,debit,upi,Spotify,0
UPI-SWIGGY-6511358286@ybl-345811,37876.61,debit,upi,Swiggy,0
IMPS-PERSON B-115480,46388.05,debit,imps,Apollo,0
NEFT-EMPLOYER-REF332820,32044.86,debit,neft,,0
UPI-MAKEMYTRIP-3573634487@ybl-852094,34574.11,debit,imps,MakeMyTrip,0
RTGS-KFC-REF805042,721.93,debit,rtgs,KFC,0
UPI-CRED-9980269039@ybl-728558,12087.86,debit,upi,CRED,0
NACH-ZEPTO-546142,890.47,debit,nach,Zepto,0
NACH-Airtel-REF278336,1356.58,debit,card,Airtel,0
NACH-HP-REF252952,957.52,debit,nach,HP,0
CARD-Apollo-REF281595,4643.12,debit,card,Apollo,0
CARD-Kuvera-REF456693,7792.97,debit,card,Kuvera,0
UPI-Fortis-REF227245,5696.41,debit,upi,Fortis,0
NACH-BigBasket-REF579300,926.15,debit,neft,BigBasket,0
CARD-Skyscanner-REF853328,7539.03,debit,card,Skyscanner,0
NEFT-BIGBASKET-REF227697,459.05,debit,neft,BigBasket,0
NEFT-Ola-REF505895,13966.09,debit,upi,Ola,0
CARD-IRCTC-REF870320,5291.53,debit,card,IRCTC,0
NEFT-Reliance-REF598171,1670.69,debit,neft,Reliance,0
IMPS-PERSON B-611068,2828.12,debit,imps,,0
NEFT-PhonePe-REF788316,4230.46,debit,neft,PhonePe,0
NEFT-Groww-REF964370,5414.91,debit,card,Groww,0
UPI-SPOTIFY-3801277826@ybl-289869,788.75,debit,upi,Spotify,0
CARD-HDFC Life-REF508929,4889.5,debit,card,HDFC Life,0
CARD-Paytm-REF139426,697.4,debit,card,Paytm,0
TRANSFER-IN-IMPS-PERSON A-803671,21541.57,credit,card,,1
CARD-44342957,20970.36,debit,card,,0
NACH-Paytm-REF724941,717.56,debit,nach,Paytm,0
NEFT-Swiggy-REF550537,283.68,debit,neft,Swiggy,0
PAYMENT-RECEIVED-UPI-JOHN DOE-4982519826@okhdfcbank,84675.01,credit,neft,,1
IMPS-PERSON A-337740,36746.94,debit,imps,,0
PAYMENT-RECEIVED-PAYMENT-RECEIVED-UPI-JANE SMITH-1044476904@okhdfcbank,109230.97,credit,upi,,1
RTGS-BIGBASKET-REF766727,1407.23,debit,rtgs,BigBasket,0
IMPS-Zomato-REF656694,802.76,debit,imps,Zomato,0
RTGS-COURSERA-REF089661,48071.47,debit,rtgs,Coursera,0
NACH-Uber-REF669710,9116.77,debit,nach,Uber,0
REFUND-RTGS-BANK-REF515853,4938.66,credit,upi,,1
NACH-Byju's-REF358878,802.22,debit,nach,Byju's,0
UPI-Indigo-REF257024,2103.17,debit,upi,Indigo,0
NEFT-Myntra-REF760560,1602.83,debit,neft,Myntra,0
NACH-Zerodha-REF332123,9749.42,debit,nach,Zerodha,0
UPI-LANDLORD-4392416664@okhdfcbank,1612.18,debit,upi,,0
CARD-BSNL-REF167103,795.42,debit,card,BSNL,0
IMPS-1mg-REF181546,9700.38,debit,imps,1mg,0
NACH-KFC-REF565823,1102.18,debit,nach,KFC,0
UPI-1mg-REF986795,2021.52,debit,upi,1mg,0
RTGS-Byju's-REF307032,3145.78,debit,rtgs,Byju's,0
NACH-Myntra-REF414855,3765.77,debit,nach,Myntra,0
RTGS-KFC-REF993148,1804.88,debit,rtgs,KFC,0
IMPS-PERSON B-069226,8416.08,debit,imps,,0
NACH-SHELL-281211,999.31,debit,nach,Shell,0
UPI-JOHN DOE-2007565470@okhdfcbank,29409.44,debit,upi,,0
IMPS-Indigo-REF619825,1229.99,debit,imps,Indigo,0
IMPS-Flipkart-REF641744,1625.37,debit,imps,Flipkart,0
UPI-Groww-REF205643,15443.85,debit,upi,Groww,0
NACH-Swiggy-REF508737,1237.68,debit,nach,Swiggy,0
IMPS-PERSON B-328129,771.92,debit,imps,Swiggy,0
CARD-HP-REF969373,1034.75,debit,card,HP,0
TRANSFER-IN-IMPS-PERSON A-595224,24444.27,credit,imps,Myntra,1
UPI-LANDLORD-1144647002@okhdfcbank,18332.71,debit,upi,,0
IMPS-PERSON A-268339,26460.97,debit,imps,KFC,0
IMPS-PhonePe-REF132401,4555.75,debit,imps,PhonePe,0
NACH-TATA Power-REF922336,4723.21,debit,nach,TATA Power,0
CARD-Shell-REF171904,1743.31,debit,card,Shell,0
NACH-Google Pay-REF155116,4447.99,debit,nach,Google Pay,0
REIMBURSEMENT-UPI-JOHN DOE-0407714528@okhdfcbank,113900.48,credit,upi,,1
CARD-Zepto-REF703748,1748.0,debit,card,Zepto,0
RTGS-Paytm-REF438012,2503.45,debit,rtgs,Paytm,0
UPI-Flipkart-REF830578,2203.16,debit,upi,Flipkart,0
NEFT-BookMyShow-REF470047,871.14,debit,imps,BookMyShow,0
NEFT-Fortis-REF694437,6320.58,debit,neft,Fortis,0
IMPS-IRCTC-REF267181,4541.33,debit,imps,IRCTC,0
RTGS-Prime Video-REF534638,946.93,debit,rtgs,Prime Video,0
CARD-BookMyShow-REF232389,662.8,debit,card,BookMyShow,0
UPI-LANDLORD-2631351822@okhdfcbank,305.78,debit,upi,,0
RTGS-BookMyShow-REF617475,559.54,debit,rtgs,BookMyShow,0
IMPS-Zomato-REF656694,802.76,debit,imps,Zomato,0
NEFT-ICICI Lombard-REF763261,7946.18,debit,neft,ICICI Lombard,0
CARD-Flipkart-REF982664,3153.57,debit,card,Flipkart,0
RTGS-Zomato-REF796776,1003.0,debit,rtgs,Zomato,0
CARD-UberEats-REF528949,551.24,debit,card,UberEats,0
NACH-INDIGO-446212,1498.87,debit,nach,Indigo,0
REFUND-PAYMENT-RECEIVED-UPI-BLINKIT-5666369023@ybl-642079,1835.22,credit,upi,Blinkit,1
IMPS-PERSON B-762966,367.23,debit,imps,Udemy,0
IMPS-PayU-REF561775,39220.47,debit,imps,PayU,0
NACH-PROVIDER-081789,48328.14,debit,nach,,0
UPI-Hotstar-REF171205,531.5,debit,upi,Hotstar,0
NACH-Spotify-REF848654,409.18,debit,nach,Spotify,0
IMPS-Upstox-REF738862,41420.94,debit,imps,Upstox,0
IMPS-KFC-REF481939,658.4,debit,imps,KFC,0
CARD-PhonePe-REF732267,3226.18,debit,card,PhonePe,0
IMPS-CRED-REF637989,35226.49,debit,imps,CRED,0
IMPS-PERSON B-481769,35654.46,debit,imps,KFC,0
UPI-CRED-9980269039@ybl-728558,12962.79,debit,neft,CRED,0
CARD-HP-REF969373,1114.45,debit,card,HP,0
NACH-Google Pay-REF181327,4926.87,debit,neft,Google Pay,0
CARD-Zerodha-REF687869,17551.48,debit,card,Zerodha,0
INTEREST-NEFT-EMPLOYER-REF118736,30261.57,credit,neft,,1
NEFT-Kuvera-REF949556,24152.45,debit,upi,Kuvera,0
CARD-UberEats-REF124163,936.19,debit,upi,UberEats,0
NACH-UberEats-REF605882,973.65,debit,nach,UberEats,0
UPI-LANDLORD-2884235650@okhdfcbank,48354.52,debit,upi,,0
UPI-JANE SMITH-6042337388@ybl,20649.78,debit,upi,,0
NACH-Shell-REF156054,1537.39,debit,card,Shell,0
NACH-Skyscanner-REF547973,5762.17,debit,nach,Skyscanner,0
CARD-IRCTC-REF235421,2220.01,debit,imps,IRCTC,0
NACH-Prime Video-REF498272,525.13,debit,nach,Prime Video,0
NACH-OYO-481153,20574.78,debit,nach,OYO,0
IMPS-PERSON A-326185,9536.42,debit,imps,Airtel,0
UPI-Ola-REF753750,10604.71,debit,upi,Ola,0
IMPS-PERSON A-862851,9354.9,debit,imps,Netflix,0
NACH-PROVIDER-676786,16548.99,debit,neft,,0
UPI-AMEX-8845474614@ybl-936688,15045.82,debit,card,AmEx,0
NEFT-BLINKIT-REF394930,659.68,debit,neft,Blinkit,0
NACH-Unacademy-REF104439,2772.01,debit,nach,Unacademy,0
PAYMENT-RECEIVED-UPI-JOHN DOE-2632073568@okhdfcbank,93087.38,credit,upi,,1
IMPS-Swiggy-REF186386,1388.54,debit,neft,Swiggy,0
INCOME-NEFT-EMPLOYER-REF569647,13057.04,credit,neft,,1
CARD-04761031,1324.01,debit,card,BigBasket,0
NEFT-INDIGO-REF058053,907.19,debit,neft,Indigo,0
NACH-Indigo-REF944795,1332.39,debit,nach,Indigo,0
IMPS-Zerodha-REF907528,44224.15,debit,imps,Zerodha,0
IMPS-Reliance-REF585056,1335.69,debit,imps,Reliance,0
RTGS-Upstox-REF767405,16980.41,debit,rtgs,Upstox,0
NEFT-Moneycontrol-REF608145,32297.44,debit,neft,Moneycontrol,0
NACH-Myntra-REF504457,1408.16,debit,nach,Myntra,0
NEFT-Byju's-REF357434,3456.42,debit,neft,Byju's,0
NEFT-Flipkart-REF139451,3075.12,debit,neft,Flipkart,0
NACH-Vodafone-REF731656,1358.33,debit,nach,Vodafone,0
UPI-LANDLORD-2643232696@okhdfcbank,32402.37,debit,upi,,0
UPI-BSNL-REF643078,768.97,debit,upi,BSNL,0
NEFT-Razorpay-REF542111,23406.24,debit,neft,Razorpay,0
NACH-Zepto-REF814566,2507.36,debit,nach,Zepto,0
CARD-81351101,24692.71,debit,card,OYO,0
IMPS-PERSON B-478212,718.37,debit,imps,UberEats,0
UPI-LIC-1328316630@ybl-774768,15057.68,debit,upi,LIC,0
NACH-KFC-153056,33298.08,debit,nach,KFC,0
RTGS-Jio-REF518621,2405.46,debit,rtgs,Jio,0
IMPS-Vodafone-REF957405,3098.85,debit,imps,Vodafone,0
TRANSFER-IN-UPI-LANDLORD-1784619898@okhdfcbank,104103.33,credit,upi,,1
NEFT-TATA Power-REF555644,3887.01,debit,neft,TATA Power,0
UPI-JANE SMITH-1962155099@okhdfcbank,36754.14,debit,imps,,0
UPI-Flipkart-REF797716,1096.17,debit,neft,Flipkart,0
UPI-IOC-REF874991,1282.95,debit,upi,IOC,0
IMPS-PhonePe-REF709320,2855.26,debit,imps,PhonePe,0
NACH-SHELL-077017,1644.54,debit,upi,Shell,0
UPI-KFC-1416514627@ybl-457009,46185.19,debit,upi,KFC,0
RTGS-ICICI Lombard-REF753312,3394.83,debit,rtgs,ICICI Lombard,0
NEFT-Udemy-REF177230,1823.24,debit,neft,Udemy,0
REFUND-NEFT-FLIPKART-REF629586,31124.45,credit,card,Flipkart,1
UPI-LANDLORD-5028486959@okhdfcbank,30102.75,debit,upi,,0
UPI-JOHN DOE-2475634343@okhdfcbank,31292.83,debit,upi,,0
IMPS-Unacademy-REF901752,677.79,debit,imps,Unacademy,0
UPI-Myntra-REF961930,4008.94,debit,upi,Myntra,0
IMPS-Shell-REF305506,778.23,debit,imps,Shell,0
UPI-BigBasket-REF980366,1228.9,debit,upi,BigBasket,0
CARD-Moneycontrol-REF783934,28609.13,debit,card,Moneycontrol,0
IMPS-Hotstar-REF179317,738.19,debit,imps,Hotstar,0
RTGS-Netflix-REF374069,341.45,debit,rtgs,Netflix,0
UPI-1mg-REF772431,6886.57,debit,upi,1mg,0
NEFT-EMPLOYER-REF104021,40688.38,debit,imps,,0
INCOME-RTGS-BANK-REF553048,1946.71,credit,rtgs,,1
NEFT-OYO-REF854306,8406.69,debit,neft,OYO,0
RTGS-BigBasket-REF110594,1614.54,debit,rtgs,BigBasket,0
CASHBACK-CARD-07345522,34918.66,credit,card,Amazon,1
CARD-Bajaj Allianz-REF157061,3606.85,debit,card,Bajaj Allianz,0
RTGS-Netflix-REF584324,725.18,debit,rtgs,Netflix,0
IMPS-PERSON B-991446,33343.62,debit,imps,,0
REIMBURSEMENT-UPI-JOHN DOE-3542596187@okhdfcbank,91108.0,credit,imps,,1
NACH-BIGBASKET-067117,1126.61,debit,nach,BigBasket,0
NACH-Zomato-REF400128,1067.08,debit,nach,Zomato,0
INTEREST-IMPS-PERSON B-060328,39480.51,credit,imps,Myntra,1
RTGS-Fortis-REF826270,2695.97,debit,rtgs,Fortis,0
UPI-Bajaj Allianz-REF487752,3528.44,debit,upi,Bajaj Allianz,0
NEFT-Reliance-REF643338,1444.67,debit,neft,Reliance,0
UPI-AMEX-5188272914@ybl-924300,17823.58,debit,upi,AmEx,0
RTGS-IOC-REF877013,1084.48,debit,rtgs,IOC,0
NEFT-Flipkart-REF139451,3259.49,debit,neft,Flipkart,0
IMPS-PERSON B-050043,9235.55,debit,imps,Myntra,0
CASHBACK-UPI-BIGBASKET-8349524961@ybl-566556,1854.23,credit,upi,BigBasket,1
IMPS-Kuvera-REF858669,19652.19,debit,imps,Kuvera,0
NEFT-AMAZON-REF822440,22378.02,debit,neft,Amazon,0
UPI-SPOTIFY-1689055604@ybl-289869,788.75,debit,upi,Spotify,0
REFUND-IMPS-PERSON B-784043,35010.77,credit,imps,,1
UPI-LANDLORD-7539768119@okhdfcbank,17088.46,debit,upi,,0
CARD-Vodafone-REF286380,4008.59,debit,card,Vodafone,0
PAYMENT-RECEIVED-UPI-JANE SMITH-3598189440@okhdfcbank,34341.98,credit,card,,1
NEFT-Skyscanner-REF534287,2596.12,debit,imps,Skyscanner,0
IMPS-Hotstar-REF179317,634.7,debit,imps,Hotstar,0
CARD-60112861,49565.53,debit,card,OYO,0
CARD-Fortis-REF846493,3691.65,debit,imps,Fortis,0
REFUND-IMPS-PERSON B-131588,41060.24,credit,imps,,1
IMPS-PERSON B-069226,7370.11,debit,imps,,0
PAYMENT-RECEIVED-UPI-JOHN DOE-2632073568@ybl,87482.92,credit,neft,,1
TRANSFER-IN-INTEREST-NEFT-EMPLOYER-REF118736,30261.57,credit,neft,,1
IMPS-PERSON A-309376,5308.26,debit,upi,,0
CARD-KFC-REF703282,929.37,debit,card,KFC,0
UPI-LANDLORD-7700203668@ybl,18332.71,debit,upi,,0
NACH-CRED-REF977830,22713.0,debit,nach,CRED,0
NEFT-PayU-REF432280,44521.98,debit,neft,PayU,0
NACH-Blinkit-REF371314,2060.37,debit,nach,Blinkit,0
CARD-Moneycontrol-REF707545,47376.15,debit,card,Moneycontrol,0
CARD-38226127,44340.93,debit,neft,,0
UPI-JOHN DOE-7505606044@okhdfcbank,25010.29,debit,upi,,0
UPI-Unacademy-REF794133,2192.1,debit,upi,Unacademy,0
UPI-JOHN DOE-5959391582@okhdfcbank,34118.02,debit,upi,,0
IMPS-Unacademy-REF380368,951.72,debit,imps,Unacademy,0
IMPS-1mg-REF118567,5644.09,debit,imps,1mg,0
CARD-19887280,5802.17,debit,card,Amazon,0
INCOME-UPI-BLINKIT-9854279055@ybl-207055,19659.56,credit,upi,Blinkit,1
NACH-Apollo-REF373834,4164.48,debit,nach,Apollo,0
CARD-LIC-REF622527,6223.6,debit,card,LIC,0
RTGS-Amazon-REF464809,3091.98,debit,rtgs,Amazon,0
INCOME-RTGS-BIGBASKET-REF917751,34103.97,credit,rtgs,BigBasket,1
IMPS-Skyscanner-REF928911,10879.98,debit,imps,Skyscanner,0
UPI-LIC-REF574042,5600.66,debit,upi,LIC,0
RTGS-LinkedIn Learning-REF611799,4396.89,debit,neft,LinkedIn Learning,0
CARD-PhonePe-REF412678,1543.52,debit,card,PhonePe,0
INCOME-TRANSFER-IN-UPI-BLINKIT-3181279157@ybl-866036,16591.65,credit,upi,Blinkit,1
UPI-Myntra-REF431876,3865.57,debit,upi,Myntra,0
UPI-JOHN DOE-9814949682@okhdfcbank,47458.17,debit,upi,,0
RTGS-MYNTRA-REF427034,26878.98,debit,rtgs,Myntra,0
UPI-Reliance-REF506196,1063.62,debit,upi,Reliance,0
UPI-TATA Power-REF634597,1081.35,debit,upi,TATA Power,0
RTGS-MakeMyTrip-REF951621,13896.14,debit,rtgs,MakeMyTrip,0
NEFT-ICICI Lombard-REF499922,4853.44,debit,neft,ICICI Lombard,0
NEFT-MakeMyTrip-REF660225,7622.39,debit,neft,MakeMyTrip,0
UPI-ZEPTO-4563720605@ybl-825190,1298.03,debit,upi,Zepto,0
NACH-FORTIS-641470,16624.16,debit,imps,Fortis,0
PAYMENT-RECEIVED-NACH-PROVIDER-884890,23084.84,credit,nach,,1
IMPS-PERSON A-326185,10550.7,debit,imps,Airtel,0
CARD-50199579,15051.9,debit,upi,Apollo,0
CARD-Paytm-REF139426,610.15,debit,card,Paytm,0
INCOME-REFUND-UPI-LANDLORD-9563651637@okhdfcbank,112400.76,credit,upi,,1
RTGS-BookMyShow-REF617475,490.54,debit,neft,BookMyShow,0
UPI-JANE SMITH-5859075711@okhdfcbank,19466.15,debit,upi,,0
NACH-Amazon-REF792741,1786.92,debit,nach,Amazon,0
NEFT-KFC-REF323748,33410.02,debit,neft,KFC,0
NACH-PROVIDER-420931,726.23,debit,nach,,0
RTGS-Airtel-REF623647,1554.27,debit,rtgs,Airtel,0
NACH-STARBUCKS-856815,12676.22,debit,card,Starbucks,0
INTEREST-REFUND-RTGS-KFC-REF036860,83932.09,credit,rtgs,KFC,1
NACH-INDIGO-726423,1627.41,debit,nach,Indigo,0
NACH-Caltex-REF739500,647.12,debit,nach,Caltex,0
UPI-UberEats-REF740638,1174.53,debit,neft,UberEats,0
NACH-LIC-REF515730,4286.17,debit,nach,LIC,0
NEFT-Zerodha-REF908032,33124.62,debit,neft,Zerodha,0
INCOME-RECEIVED-UPI-MYNTRA-3926195241@ybl-029898,41505.26,credit,upi,Myntra,1
UPI-1mg-REF986795,2218.84,debit,upi,1mg,0
NACH-PROVIDER-756225,41875.96,debit,nach,,0
RTGS-ZEPTO-REF064476,1469.97,debit,neft,Zepto,0
RTGS-Skyscanner-REF675313,13591.51,debit,neft,Skyscanner,0
IMPS-Zomato-REF453885,535.98,debit,imps,Zomato,0
INTEREST-CARD-18603966,47460.91,credit,card,Netflix,1
RTGS-CRED-REF117455,38644.7,debit,rtgs,CRED,0
UPI-JANE SMITH-5859075711@okhdfcbank,19466.15,debit,upi,,0
REFUND-RECEIVED-IMPS-PERSON B-757188,10968.68,credit,imps,,1
CARD-Razorpay-REF822661,15093.53,debit,card,Razorpay,0
NACH-Medibuddy-REF987957,8415.68,debit,upi,Medibuddy,0
IMPS-Amazon-REF934548,1498.21,debit,imps,Amazon,0
NEFT-BookMyShow-REF869768,276.6,debit,neft,BookMyShow,0
IMPS-Indigo-REF768607,1213.03,debit,imps,Indigo,0
NEFT-Indigo-REF771869,1929.6,debit,neft,Indigo,0
CARD-81351101,24692.71,debit,card,OYO,0
UPI-CRED-3775001662@ybl-644271,14072.92,debit,upi,CRED,0
RTGS-TATA Power-REF570089,2028.91,debit,rtgs,TATA Power,0
RTGS-APOLLO-REF744218,3505.03,debit,rtgs,Apollo,0
RTGS-BANK-REF640246,48489.38,debit,rtgs,,0
RTGS-Coursera-REF561896,3180.16,debit,card,Coursera,0
RTGS-IRCTC-REF115911,2292.68,debit,rtgs,IRCTC,0
INCOME-RTGS-BIGBASKET-REF917751,38689.71,credit,rtgs,BigBasket,1
CARD-45824404,713.0,debit,card,Swiggy,0
NEFT-Cure.fit-REF706403,2190.94,debit,neft,Cure.fit,0
NACH-UberEats-REF290744,529.74,debit,nach,UberEats,0
NEFT-SPOTIFY-REF224811,45142.16,debit,neft,Spotify,0
UPI-LANDLORD-3744808376@ybl,17391.74,debit,upi,,0
UPI-IRCTC-REF458310,6692.05,debit,upi,IRCTC,0
UPI-JOHN DOE-1173472626@ybl,4425.73,debit,neft,,0
UPI-AMEX-8687656433@ybl-129421,16178.44,debit,upi,AmEx,0
RTGS-Coursera-REF406243,2636.52,debit,rtgs,Coursera,0
NACH-STARBUCKS-856815,13246.3,debit,nach,Starbucks,0
NACH-Vodafone-REF731656,1358.33,debit,nach,Vodafone,0
UPI-YouTube Premium-REF820035,578.33,debit,upi,YouTube Premium,0
IMPS-Moneycontrol-REF298468,17678.15,debit,imps,Moneycontrol,0
NEFT-Fortis-REF694437,6320.58,debit,neft,Fortis,0
CARD-Practo-REF839183,2433.05,debit,card,Practo,0
IMPS-Coursera-REF653579,1393.5,debit,imps,Coursera,0
PAYMENT-RECEIVED-UPI-JANE SMITH-1044476904@okhdfcbank,109230.97,credit,upi,,1
IMPS-Zerodha-REF907528,44224.15,debit,neft,Zerodha,0
CARD-Coursera-REF185729,3997.72,debit,card,Coursera,0
UPI-Airtel-REF396588,1005.81,debit,upi,Airtel,0
NEFT-Groww-REF836755,12446.48,debit,neft,Groww,0
RTGS-IOC-REF562791,1730.25,debit,rtgs,IOC,0
RTGS-Google Pay-REF425263,3360.85,debit,rtgs,Google Pay,0
NEFT-PayU-REF906876,28223.9,debit,neft,PayU,0
INTEREST-RTGS-AMAZON-REF124999,24623.14,credit,neft,Amazon,1
NACH-SHELL-077017,1644.54,debit,nach,Shell,0
UPI-Google Pay-REF818454,1598.05,debit,upi,Google Pay,0
NEFT-ICICI Pru-REF289331,3165.45,debit,neft,ICICI Pru,0
UPI-Udemy-REF672106,2202.14,debit,upi,Udemy,0
CARD-BESCOM-REF843854,3856.17,debit,card,BESCOM,0
INTEREST-NACH-PROVIDER-353759,19763.88,credit,nach,,1
UPI-ICICI PRU-4459657385@ybl-607636,3887.58,debit,upi,ICICI Pru,0
UPI-ZERODHA-8376703261@ybl-664434,5212.19,debit,upi,Zerodha,0
NACH-PROVIDER-381103,22514.72,debit,nach,,0
UPI-TATA Power-REF634597,1235.52,debit,neft,TATA Power,0
CARD-22714336,21246.69,debit,card,Skyscanner,0
UPI-GROWW-9135342202@ybl-362813,3926.7,debit,upi,Groww,0
NEFT-ICICI Pru-REF636686,5444.49,debit,neft,ICICI Pru,0
UPI-Moneycontrol-REF812507,30581.82,debit,upi,Moneycontrol,0
IMPS-Swiggy-REF421855,1394.63,debit,neft,Swiggy,0
CASHBACK-IMPS-PERSON A-798955,10819.66,credit,imps,Flipkart,1
UPI-CRED-3775001662@ybl-644271,14012.39,debit,upi,CRED,0
UPI-LANDLORD-0684720359@okhdfcbank,37636.53,debit,upi,,0
NACH-Hotstar-REF171325,636.55,debit,nach,Hotstar,0
RTGS-Cure.fit-REF185837,1444.72,debit,rtgs,Cure.fit,0
RTGS-Spotify-REF926329,996.67,debit,rtgs,Spotify,0
IMPS-BSNL-REF531082,3717.57,debit,imps,BSNL,0
CARD-HDFC Life-REF194810,8939.71,debit,card,HDFC Life,0
CARD-UberEats-REF911373,1343.33,debit,card,UberEats,0
RTGS-Airtel-REF164185,3837.98,debit,rtgs,Airtel,0
IMPS-PERSON B-848968,7608.59,debit,imps,Skyscanner,0
UPI-JANE SMITH-7285610351@okhdfcbank,2622.91,debit,upi,,0
UPI-Prime Video-REF853489,505.49,debit,upi,Prime Video,0
IMPS-TATA Power-REF197129,2195.17,debit,imps,TATA Power,0
RTGS-KFC-REF298450,943.06,debit,rtgs,KFC,0
UPI-JANE SMITH-9112868701@ybl,31336.2,debit,upi,,0
CARD-58190416,15711.81,debit,card,,0
UPI-JOHN DOE-8003919087@ybl,25490.36,debit,upi,,0
REFUND-NACH-NETFLIX-099843,44309.71,credit,nach,Netflix,1
NACH-HDFC Life-REF880574,9819.74,debit,nach,HDFC Life,0
RECEIVED-PAYMENT-RECEIVED-IMPS-PERSON B-935215,29349.07,credit,imps,Flipkart,1
NEFT-Amazon-REF424263,4207.6,debit,neft,Amazon,0
UPI-SPOTIFY-2137128744@ybl-218005,563.09,debit,upi,Spotify,0
UPI-Zepto-REF158924,2940.0,debit,upi,Zepto,0
IMPS-IRCTC-REF973470,2812.93,debit,imps,IRCTC,0
IMPS-PERSON A-580953,33279.22,debit,imps,,0
PAYMENT-RECEIVED-NACH-PROVIDER-884890,23084.84,credit,nach,,1
NEFT-Razorpay-REF439253,37890.57,debit,neft,Razorpay,0
